episode,seed,agent_color,result,reward,score,plies,termination,illegal_action
328,40327,black,0-1,1.0,1.0,56,checkmate,False
329,40328,white,1/2-1/2,0.0,0.5,100,max_plies,False
330,40329,black,1/2-1/2,0.0,0.5,100,max_plies,False
331,40330,white,1/2-1/2,0.0,0.5,100,max_plies,False
332,40331,black,1/2-1/2,0.0,0.5,96,threefold_repetition,False
333,40332,white,1/2-1/2,0.0,0.5,100,max_plies,False
334,40333,black,0-1,1.0,1.0,46,checkmate,False
335,40334,white,1/2-1/2,0.0,0.5,100,max_plies,False
336,40335,black,0-1,1.0,1.0,30,checkmate,False
337,40336,white,1/2-1/2,0.0,0.5,100,max_plies,False
338,40337,black,0-1,1.0,1.0,24,checkmate,False
339,40338,white,1-0,1.0,1.0,71,checkmate,False
340,40339,black,0-1,1.0,1.0,100,checkmate,False
341,40340,white,1-0,1.0,1.0,17,checkmate,False
342,40341,black,1/2-1/2,0.0,0.5,100,max_plies,False
343,40342,white,1-0,1.0,1.0,59,checkmate,False
344,40343,black,0-1,1.0,1.0,38,checkmate,False
345,40344,white,1-0,1.0,1.0,45,checkmate,False
346,40345,black,0-1,1.0,1.0,72,checkmate,False
347,40346,white,1-0,1.0,1.0,87,checkmate,False
348,40347,black,0-1,1.0,1.0,96,checkmate,False
349,40348,white,1/2-1/2,0.0,0.5,33,threefold_repetition,False
350,40349,black,1/2-1/2,0.0,0.5,100,max_plies,False
351,40350,white,1/2-1/2,0.0,0.5,100,max_plies,False
352,40351,black,0-1,1.0,1.0,44,checkmate,False
353,40352,white,1/2-1/2,0.0,0.5,100,max_plies,False
354,40353,black,0-1,1.0,1.0,20,checkmate,False
355,40354,white,1-0,1.0,1.0,15,checkmate,False
356,40355,black,0-1,1.0,1.0,58,checkmate,False
357,40356,white,1-0,1.0,1.0,39,checkmate,False
358,40357,black,1/2-1/2,0.0,0.5,100,max_plies,False
359,40358,white,1/2-1/2,0.0,0.5,100,max_plies,False
360,40359,black,1/2-1/2,0.0,0.5,100,max_plies,False
361,40360,white,1-0,1.0,1.0,91,checkmate,False
362,40361,black,1/2-1/2,0.0,0.5,94,threefold_repetition,False
363,40362,white,1/2-1/2,0.0,0.5,100,max_plies,False
364,40363,black,1/2-1/2,0.0,0.5,61,threefold_repetition,False
365,40364,white,1-0,1.0,1.0,75,checkmate,False
366,40365,black,0-1,1.0,1.0,24,checkmate,False
367,40366,white,1/2-1/2,0.0,0.5,100,max_plies,False
368,40367,black,1/2-1/2,0.0,0.5,100,max_plies,False
369,40368,white,1-0,1.0,1.0,19,checkmate,False
370,40369,black,0-1,1.0,1.0,74,checkmate,False
371,40370,white,1/2-1/2,0.0,0.5,100,max_plies,False
372,40371,black,0-1,1.0,1.0,42,checkmate,False
373,40372,white,1/2-1/2,0.0,0.5,100,max_plies,False
374,40373,black,1/2-1/2,0.0,0.5,100,max_plies,False
375,40374,white,1-0,1.0,1.0,37,checkmate,False
376,40375,black,0-1,1.0,1.0,88,checkmate,False
377,40376,white,1-0,1.0,1.0,31,checkmate,False
378,40377,black,1/2-1/2,0.0,0.5,100,max_plies,False
379,40378,white,1/2-1/2,0.0,0.5,100,max_plies,False
380,40379,black,0-1,1.0,1.0,66,checkmate,False
381,40380,white,1-0,1.0,1.0,25,checkmate,False
382,40381,black,1/2-1/2,0.0,0.5,100,max_plies,False
383,40382,white,1/2-1/2,0.0,0.5,47,threefold_repetition,False
384,40383,black,1/2-1/2,0.0,0.5,45,threefold_repetition,False
